country_name,country_code,indicator_name,indicator_code,debt
Albania,ALB,"PRVG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.PRVG.CD,0
Albania,ALB,"PRVG, multilateral concessional (INT, current US$)",DT.INT.MLTC.PRVG.CD,0
Albania,ALB,"PRVG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.PRVG.CD,0
Albania,ALB,"PRVG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.PRVG.CD,0
Albania,ALB,"PRVG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.PRVG.CD,0
Albania,ALB,"PRVG, official creditors (AMT, current US$)",DT.AMT.OFFT.PRVG.CD,0
Albania,ALB,"PRVG, official creditors (DIS, current US$)",DT.DIS.OFFT.PRVG.CD,3005570
Albania,ALB,"PRVG, official creditors (DOD, current US$)",DT.DOD.OFFT.PRVG.CD,13243168
Albania,ALB,"PRVG, official creditors (INT, current US$)",DT.INT.OFFT.PRVG.CD,0
Albania,ALB,"PRVG, official creditors (NFL, current US$)",DT.NFL.OFFT.PRVG.CD,3005570
Albania,ALB,"PRVG, official creditors (NTR, current US$)",DT.NTR.OFFT.PRVG.CD,3005570
Albania,ALB,"PRVG, official creditors (TDS, current US$)",DT.TDS.OFFT.PRVG.CD,0
Albania,ALB,"PRVG, other private creditors (AMT, current US$)",DT.AMT.PROP.PRVG.CD,0
Albania,ALB,"PRVG, other private creditors (DIS, current US$)",DT.DIS.PROP.PRVG.CD,0
Albania,ALB,"PRVG, other private creditors (DOD, current US$)",DT.DOD.PROP.PRVG.CD,0
Albania,ALB,"PRVG, other private creditors (INT, current US$)",DT.INT.PROP.PRVG.CD,0
Albania,ALB,"PRVG, other private creditors (NFL, current US$)",DT.NFL.PROP.PRVG.CD,0
Albania,ALB,"PRVG, other private creditors (NTR, current US$)",DT.NTR.PROP.PRVG.CD,0
Albania,ALB,"PRVG, other private creditors (TDS, current US$)",DT.TDS.PROP.PRVG.CD,0
Albania,ALB,"PRVG, private creditors (AMT, current US$)",DT.AMT.PRVT.PRVG.CD,0
Albania,ALB,"PRVG, private creditors (DIS, current US$)",DT.DIS.PRVT.PRVG.CD,0
Albania,ALB,"PRVG, private creditors (DOD, current US$)",DT.DOD.PRVT.PRVG.CD,0
Albania,ALB,"PRVG, private creditors (INT, current US$)",DT.INT.PRVT.PRVG.CD,0
Albania,ALB,"PRVG, private creditors (NFL, current US$)",DT.NFL.PRVT.PRVG.CD,0
Albania,ALB,"PRVG, private creditors (NTR, current US$)",DT.NTR.PRVT.PRVG.CD,0
Albania,ALB,"PRVG, private creditors (TDS, current US$)",DT.TDS.PRVT.PRVG.CD,0
Albania,ALB,"PS, bilateral (AMT, current US$)",DT.AMT.BLAT.PS.CD,1545592698
Albania,ALB,"PS, bilateral (DIS, current US$)",DT.DIS.BLAT.PS.CD,1505668307
Albania,ALB,"PS, bilateral (DOD, current US$)",DT.DOD.BLAT.PS.CD,14782841359
Albania,ALB,"PS, bilateral (INT, current US$)",DT.INT.BLAT.PS.CD,335923596
Albania,ALB,"PS, bilateral (NFL, current US$)",DT.NFL.BLAT.PS.CD,667266646
Albania,ALB,"PS, bilateral (NTR, current US$)",DT.NTR.BLAT.PS.CD,423919000
Albania,ALB,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,1881516294
Albania,ALB,"PS, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.PS.CD,185441718
Albania,ALB,"PS, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.PS.CD,607069639
Albania,ALB,"PS, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.PS.CD,7906996063
Albania,ALB,"PS, bilateral concessional (INT, current US$)",DT.INT.BLTC.PS.CD,54124086
Albania,ALB,"PS, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.PS.CD,421627000
Albania,ALB,"PS, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.PS.CD,367504000
Albania,ALB,"PS, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.PS.CD,239565804
Albania,ALB,"PS, bonds (AMT, current US$)",DT.AMT.PBND.PS.CD,2197319522
Albania,ALB,"PS, bonds (DIS, current US$)",DT.DIS.PBND.PS.CD,2671798312
Albania,ALB,"PS, bonds (DOD, current US$)",DT.DOD.PBND.PS.CD,8721470630
Albania,ALB,"PS, bonds (INT, current US$)",DT.INT.PBND.PS.CD,764374173
Albania,ALB,"PS, bonds (NFL, current US$)",DT.NFL.PBND.PS.CD,1663597000
Albania,ALB,"PS, bonds (NTR, current US$)",DT.NTR.PBND.PS.CD,1310309854
Albania,ALB,"PS, bonds (TDS, current US$)",DT.TDS.PBND.PS.CD,2961693695
Albania,ALB,"PS, commercial banks (AMT, current US$)",DT.AMT.PCBK.PS.CD,946064552
Albania,ALB,"PS, commercial banks (DIS, current US$)",DT.DIS.PCBK.PS.CD,1126419021
Albania,ALB,"PS, commercial banks (DOD, current US$)",DT.DOD.PCBK.PS.CD,7158570512
Albania,ALB,"PS, commercial banks (INT, current US$)",DT.INT.PCBK.PS.CD,244343464
Albania,ALB,"PS, commercial banks (NFL, current US$)",DT.NFL.PCBK.PS.CD,536005000
Albania,ALB,"PS, commercial banks (NTR, current US$)",DT.NTR.PCBK.PS.CD,309600000
Albania,ALB,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,1190408016
Albania,ALB,"PS, multilateral (AMT, current US$)",DT.AMT.MLAT.PS.CD,3484505391
Albania,ALB,"PS, multilateral (DIS, current US$)",DT.DIS.MLAT.PS.CD,4292042459
Albania,ALB,"PS, multilateral (DOD, current US$)",DT.DOD.MLAT.PS.CD,35144028943
Albania,ALB,"PS, multilateral (INT, current US$)",DT.INT.MLAT.PS.CD,725886406
Albania,ALB,"PS, multilateral (NFL, current US$)",DT.NFL.MLAT.PS.CD,2834622000
Albania,ALB,"PS, multilateral (NTR, current US$)",DT.NTR.MLAT.PS.CD,2268020000
Albania,ALB,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,4210391797
Albania,ALB,"PS, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.PS.CD,998904422
Albania,ALB,"PS, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.PS.CD,1296864425
Albania,ALB,"PS, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.PS.CD,19228701255
Albania,ALB,"PS, multilateral concessional (INT, current US$)",DT.INT.MLTC.PS.CD,257196898
Albania,ALB,"PS, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.PS.CD,800522845
Albania,ALB,"PS, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.PS.CD,564351699
Albania,ALB,"PS, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.PS.CD,732512726
Albania,ALB,"PS, official creditors (AMT, current US$)",DT.AMT.OFFT.PS.CD,5030098088
Albania,ALB,"PS, official creditors (DIS, current US$)",DT.DIS.OFFT.PS.CD,5797710766
Albania,ALB,"PS, official creditors (DOD, current US$)",DT.DOD.OFFT.PS.CD,49926870303
Albania,ALB,"PS, official creditors (INT, current US$)",DT.INT.OFFT.PS.CD,1061810002
Albania,ALB,"PS, official creditors (NFL, current US$)",DT.NFL.OFFT.PS.CD,3501888442
Albania,ALB,"PS, official creditors (NTR, current US$)",DT.NTR.OFFT.PS.CD,2691939555
Albania,ALB,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,6091908090
Albania,ALB,"PS, other private creditors (AMT, current US$)",DT.AMT.PROP.PS.CD,39026900
Albania,ALB,"PS, other private creditors (DIS, current US$)",DT.DIS.PROP.PS.CD,73026158
Albania,ALB,"PS, other private creditors (DOD, current US$)",DT.DOD.PROP.PS.CD,644780705
Albania,ALB,"PS, other private creditors (INT, current US$)",DT.INT.PROP.PS.CD,11835870
Albania,ALB,"PS, other private creditors (NFL, current US$)",DT.NFL.PROP.PS.CD,37935000
Albania,ALB,"PS, other private creditors (NTR, current US$)",DT.NTR.PROP.PS.CD,26821000
Albania,ALB,"PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,50862769
Albania,ALB,"PS, private creditors (AMT, current US$)",DT.AMT.PRVT.PS.CD,3182410974
Albania,ALB,"PS, private creditors (DIS, current US$)",DT.DIS.PRVT.PS.CD,3871243491
Albania,ALB,"PS, private creditors (DOD, current US$)",DT.DOD.PRVT.PS.CD,16524821848
Albania,ALB,"PS, private creditors (INT, current US$)",DT.INT.PRVT.PS.CD,1020553506
Albania,ALB,"PS, private creditors (NFL, current US$)",DT.NFL.PRVT.PS.CD,2237534000
Albania,ALB,"PS, private creditors (NTR, current US$)",DT.NTR.PRVT.PS.CD,1646732000
Albania,ALB,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,4202964480
Albania,ALB,"Residual, debt stock-flow reconciliation (current US$)",DT.DOD.RSDL.CD,2509941588
Albania,ALB,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,627
Albania,ALB,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,2344380000
Albania,ALB,Total amount of debt rescheduled (current US$),DT.TXR.DPPG.CD,247673029
Albania,ALB,Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,10737589446
Albania,ALB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,320
Albania,ALB,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,1447
Albania,ALB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,56456647737
Albania,ALB,Total reserves in months of imports,FI.RES.TOTL.MO,151
Albania,ALB,"Undisbursed external debt, official creditors (UND, current US$)",DT.UND.OFFT.CD,23822188230
Albania,ALB,"Undisbursed external debt, private creditors (UND, current US$)",DT.UND.PRVT.CD,2711460706
Albania,ALB,"Undisbursed external debt, total (UND, current US$)",DT.UND.DPPG.CD,26533648938
Albania,ALB,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,6022654395
Albania,ALB,"Use of IMF credit, SDR allocations (DOD, current US$)",DT.DOD.DSDR.CD,1734640856
Algeria,DZA,Average grace period on new external debt commitments (years),DT.GPA.DPPG,164
Algeria,DZA,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,206
Algeria,DZA,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,109
Algeria,DZA,Average grant element on new external debt commitments (%),DT.GRE.DPPG,-151
Algeria,DZA,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,-40
Algeria,DZA,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,-323
Algeria,DZA,Average interest on new external debt commitments (%),DT.INR.DPPG,251
Algeria,DZA,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,225
Algeria,DZA,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,255
Algeria,DZA,Average maturity on new external debt commitments (years),DT.MAT.DPPG,532
Algeria,DZA,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,669
Algeria,DZA,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,370
Algeria,DZA,"CB, bilateral (AMT, current US$)",DT.AMT.BLAT.CB.CD,0
Algeria,DZA,"CB, bilateral (DIS, current US$)",DT.DIS.BLAT.CB.CD,5048869
Algeria,DZA,"CB, bilateral (DOD, current US$)",DT.DOD.BLAT.CB.CD,48979144
Algeria,DZA,"CB, bilateral (INT, current US$)",DT.INT.BLAT.CB.CD,0
Algeria,DZA,"CB, bilateral (NFL, current US$)",DT.NFL.BLAT.CB.CD,5048869
Algeria,DZA,"CB, bilateral (NTR, current US$)",DT.NTR.BLAT.CB.CD,5049000
Algeria,DZA,"CB, bilateral (TDS, current US$)",DT.TDS.BLAT.CB.CD,0
Algeria,DZA,"CB, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CB.CD,0
Algeria,DZA,"CB, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CB.CD,5048869
Algeria,DZA,"CB, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CB.CD,48979144
Algeria,DZA,"CB, bilateral concessional (INT, current US$)",DT.INT.BLTC.CB.CD,0
Algeria,DZA,"CB, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CB.CD,5049000
Algeria,DZA,"CB, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CB.CD,5049000
Algeria,DZA,"CB, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CB.CD,0
Algeria,DZA,"CB, bonds (AMT, current US$)",DT.AMT.PBND.CB.CD,0
Algeria,DZA,"CB, bonds (DIS, current US$)",DT.DIS.PBND.CB.CD,0
Algeria,DZA,"CB, bonds (DOD, current US$)",DT.DOD.PBND.CB.CD,0
Algeria,DZA,"CB, bonds (INT, current US$)",DT.INT.PBND.CB.CD,0
Algeria,DZA,"CB, bonds (NFL, current US$)",DT.NFL.PBND.CB.CD,0
Algeria,DZA,"CB, bonds (NTR, current US$)",DT.NTR.PBND.CB.CD,0
Algeria,DZA,"CB, bonds (TDS, current US$)",DT.TDS.PBND.CB.CD,0
Algeria,DZA,"CB, commercial banks (AMT, current US$)",DT.AMT.PCBK.CB.CD,0
Algeria,DZA,"CB, commercial banks (DIS, current US$)",DT.DIS.PCBK.CB.CD,0
Algeria,DZA,"CB, commercial banks (DOD, current US$)",DT.DOD.PCBK.CB.CD,0
Algeria,DZA,"CB, commercial banks (INT, current US$)",DT.INT.PCBK.CB.CD,0
Algeria,DZA,"CB, commercial banks (NFL, current US$)",DT.NFL.PCBK.CB.CD,0
Algeria,DZA,"CB, commercial banks (NTR, current US$)",DT.NTR.PCBK.CB.CD,0
Algeria,DZA,"CB, commercial banks (TDS, current US$)",DT.TDS.PCBK.CB.CD,0
Algeria,DZA,"CB, multilateral (AMT, current US$)",DT.AMT.MLAT.CB.CD,123853841
Algeria,DZA,"CB, multilateral (DIS, current US$)",DT.DIS.MLAT.CB.CD,123522807
Algeria,DZA,"CB, multilateral (DOD, current US$)",DT.DOD.MLAT.CB.CD,225606996
Algeria,DZA,"CB, multilateral (INT, current US$)",DT.INT.MLAT.CB.CD,12831413
Algeria,DZA,"CB, multilateral (NFL, current US$)",DT.NFL.MLAT.CB.CD,-330000
Algeria,DZA,"CB, multilateral (NTR, current US$)",DT.NTR.MLAT.CB.CD,-13163000
Algeria,DZA,"CB, multilateral (TDS, current US$)",DT.TDS.MLAT.CB.CD,136685254
Algeria,DZA,"CB, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.CB.CD,0
Algeria,DZA,"CB, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CB.CD,0
Algeria,DZA,"CB, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.CB.CD,0
Algeria,DZA,"CB, multilateral concessional (INT, current US$)",DT.INT.MLTC.CB.CD,0
Algeria,DZA,"CB, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.CB.CD,0
Algeria,DZA,"CB, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.CB.CD,0
Algeria,DZA,"CB, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CB.CD,0
Algeria,DZA,"CB, official creditors (AMT, current US$)",DT.AMT.OFFT.CB.CD,123853841
Algeria,DZA,"CB, official creditors (DIS, current US$)",DT.DIS.OFFT.CB.CD,128571675
Algeria,DZA,"CB, official creditors (DOD, current US$)",DT.DOD.OFFT.CB.CD,274586141
Algeria,DZA,"CB, official creditors (INT, current US$)",DT.INT.OFFT.CB.CD,12831413
Algeria,DZA,"CB, official creditors (NFL, current US$)",DT.NFL.OFFT.CB.CD,4717834
Algeria,DZA,"CB, official creditors (NTR, current US$)",DT.NTR.OFFT.CB.CD,-8113578
Algeria,DZA,"CB, official creditors (TDS, current US$)",DT.TDS.OFFT.CB.CD,136685254
Algeria,DZA,"CB, other private creditors (AMT, current US$)",DT.AMT.PROP.CB.CD,0
Algeria,DZA,"CB, other private creditors (DIS, current US$)",DT.DIS.PROP.CB.CD,0
Algeria,DZA,"CB, other private creditors (DOD, current US$)",DT.DOD.PROP.CB.CD,0
Algeria,DZA,"CB, other private creditors (INT, current US$)",DT.INT.PROP.CB.CD,0
Algeria,DZA,"CB, other private creditors (NFL, current US$)",DT.NFL.PROP.CB.CD,0
Algeria,DZA,"CB, other private creditors (NTR, current US$)",DT.NTR.PROP.CB.CD,0
Algeria,DZA,"CB, other private creditors (TDS, current US$)",DT.TDS.PROP.CB.CD,0
Algeria,DZA,"CB, private creditors (AMT, current US$)",DT.AMT.PRVT.CB.CD,0
Algeria,DZA,"CB, private creditors (DIS, current US$)",DT.DIS.PRVT.CB.CD,0
Algeria,DZA,"CB, private creditors (DOD, current US$)",DT.DOD.PRVT.CB.CD,0
Algeria,DZA,"CB, private creditors (INT, current US$)",DT.INT.PRVT.CB.CD,0
Algeria,DZA,"CB, private creditors (NFL, current US$)",DT.NFL.PRVT.CB.CD,0
Algeria,DZA,"CB, private creditors (NTR, current US$)",DT.NTR.PRVT.CB.CD,0
Algeria,DZA,"CB, private creditors (TDS, current US$)",DT.TDS.PRVT.CB.CD,0
Algeria,DZA,"Commitments, bilateral creditors (COM, current US$)",DT.COM.BLAT.CD,20171889294
Algeria,DZA,"Commitments, IBRD (COM, current US$)",DT.COM.MIBR.CD,5831330000
Algeria,DZA,"Commitments, IDA (COM, current US$)",DT.COM.MIDA.CD,0
Algeria,DZA,"Commitments, multilateral creditors (COM, current US$)",DT.COM.MLAT.CD,16751996083
Algeria,DZA,"Commitments, official creditors (COM, current US$)",DT.COM.OFFT.CD,36923885376
Algeria,DZA,"Commitments, private creditors (COM, current US$)",DT.COM.PRVT.CD,100696970258
Algeria,DZA,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,137620855635
Algeria,DZA,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,158
Algeria,DZA,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,730
Algeria,DZA,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,212
Algeria,DZA,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,996
Algeria,DZA,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,499
Algeria,DZA,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,431
Algeria,DZA,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,200
Algeria,DZA,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,85
Algeria,DZA,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1
Algeria,DZA,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,37
Algeria,DZA,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,1707
Algeria,DZA,Current account balance (current US$),BN.CAB.XOKA.CD,49514616083
Algeria,DZA,Debt buyback (current US$),DT.DSB.DPPG.CD,0
Algeria,DZA,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,63200000
Algeria,DZA,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-91035980
Algeria,DZA,"Debt service on external debt, central bank (PPG) (TDS, current US$)",DT.TDS.DECB.CD,136685254
Algeria,DZA,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,42261836263
Algeria,DZA,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,169077720974
Algeria,DZA,"Debt service on external debt, other public sector (PPG) (TDS, current US$)",DT.TDS.DOPS.CD,121854821535
Algeria,DZA,"Debt service on external debt, private guaranteed by public sector (PPG) (TDS, current US$)",DT.TDS.PRPG.CD,797744922
Algeria,DZA,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,4026633000
Algeria,DZA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,165051087974
Algeria,DZA,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,164253343051
Algeria,DZA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,177450043747
Algeria,DZA,Debt stock reduction (current US$),DT.DSF.DPPG.CD,171282
Algeria,DZA,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,0
Algeria,DZA,"Disbursements on external debt, central bank (PPG) (DIS, current US$)",DT.DIS.DECB.CD,128571675
Algeria,DZA,"Disbursements on external debt, general government sector (PPG) (DIS, current US$)",DT.DIS.DEGG.CD,15390042532
Algeria,DZA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,117287373797
Algeria,DZA,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,121355902811
Algeria,DZA,"Disbursements on external debt, other public sector (PPG) (DIS, current US$)",DT.DIS.DOPS.CD,98129741032
Algeria,DZA,"Disbursements on external debt, private guaranteed by public sector (PPG) (DIS, current US$)",DT.DIS.PRPG.CD,669505135
Algeria,DZA,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,2953043000
Algeria,DZA,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,114334330798
Algeria,DZA,"Disbursements on external debt, public sector (PPG) (DIS, current US$)",DT.DIS.DEPS.CD,113648355239
Algeria,DZA,"EBRD, private nonguaranteed (NFL, current US$)",DT.NFL.NEBR.CD,0
Algeria,DZA,"Exports of goods, services and primary income (current US$)",BX.GSR.TOTL.CD,1160970516678
Algeria,DZA,"External debt stocks (% of exports of goods, services and primary income)",DT.DOD.DECT.EX.ZS,4681
Algeria,DZA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,1699
Algeria,DZA,"External debt stocks, central bank (PPG) (DOD, current US$)",DT.DOD.DECB.CD,274586141
Algeria,DZA,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,16170716060
Algeria,DZA,"External debt stocks, general government sector (PPG) (DOD, current US$)",DT.DOD.DEGG.CD,230640351871
Algeria,DZA,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,692109439725
Algeria,DZA,"External debt stocks, long-term private sector (DOD, current US$)",DT.DOD.PRVS.CD,15599870450
Algeria,DZA,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,676509569277
Algeria,DZA,"External debt stocks, other public sector (PPG) (DOD, current US$)",DT.DOD.DOPS.CD,445594631262
Algeria,DZA,"External debt stocks, private guaranteed by public sector (PPG) (DOD, current US$)",DT.DOD.PRPG.CD,3004868451
Algeria,DZA,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,12595002000
Algeria,DZA,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,679514437726
Algeria,DZA,"External debt stocks, public sector (PPG) (DOD, current US$)",DT.DOD.DEPS.CD,676509569277
Algeria,DZA,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,58791562153
Algeria,DZA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,798418999015
Algeria,DZA,"External debt stocks, variable rate (DOD, current US$)",DT.DOD.VTOT.CD,281699391587
Algeria,DZA,"Foreign direct investment, net inflows in reporting economy (DRS, current US$)",BX.KLT.DINV.CD.DT,33784998190
Algeria,DZA,"GG, bilateral (AMT, current US$)",DT.AMT.BLAT.GG.CD,16108662847
Algeria,DZA,"GG, bilateral (DIS, current US$)",DT.DIS.BLAT.GG.CD,3455649561
Algeria,DZA,"GG, bilateral (DOD, current US$)",DT.DOD.BLAT.GG.CD,146861105672
Algeria,DZA,"GG, bilateral (INT, current US$)",DT.INT.BLAT.GG.CD,8003654936
Algeria,DZA,"GG, bilateral (NFL, current US$)",DT.NFL.BLAT.GG.CD,-12594376921
Algeria,DZA,"GG, bilateral (NTR, current US$)",DT.NTR.BLAT.GG.CD,-20592150000
Algeria,DZA,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,24112317783
Algeria,DZA,"GG, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.GG.CD,163088276
Algeria,DZA,"GG, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.GG.CD,208993431
Algeria,DZA,"GG, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.GG.CD,3948738033
Algeria,DZA,"GG, bilateral concessional (INT, current US$)",DT.INT.BLTC.GG.CD,21604328
Algeria,DZA,"GG, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.GG.CD,45907000
Algeria,DZA,"GG, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.GG.CD,24303000
Algeria,DZA,"GG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.GG.CD,184692604
Algeria,DZA,"GG, bonds (AMT, current US$)",DT.AMT.PBND.GG.CD,0
Algeria,DZA,"GG, bonds (DIS, current US$)",DT.DIS.PBND.GG.CD,0
Algeria,DZA,"GG, bonds (DOD, current US$)",DT.DOD.PBND.GG.CD,0
Algeria,DZA,"GG, bonds (INT, current US$)",DT.INT.PBND.GG.CD,0
Algeria,DZA,"GG, bonds (NFL, current US$)",DT.NFL.PBND.GG.CD,0
Algeria,DZA,"GG, bonds (NTR, current US$)",DT.NTR.PBND.GG.CD,0
Algeria,DZA,"GG, bonds (TDS, current US$)",DT.TDS.PBND.GG.CD,0
Algeria,DZA,"GG, commercial banks (AMT, current US$)",DT.AMT.PCBK.GG.CD,3473961994
Algeria,DZA,"GG, commercial banks (DIS, current US$)",DT.DIS.PCBK.GG.CD,1661950027
Algeria,DZA,"GG, commercial banks (DOD, current US$)",DT.DOD.PCBK.GG.CD,25293923580
Algeria,DZA,"GG, commercial banks (INT, current US$)",DT.INT.PCBK.GG.CD,1001976456
Algeria,DZA,"GG, commercial banks (NFL, current US$)",DT.NFL.PCBK.GG.CD,-1812013000
Algeria,DZA,"GG, commercial banks (NTR, current US$)",DT.NTR.PCBK.GG.CD,-2813989000
Algeria,DZA,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,4475938450
Algeria,DZA,"GG, multilateral (AMT, current US$)",DT.AMT.MLAT.GG.CD,7349507236
Algeria,DZA,"GG, multilateral (DIS, current US$)",DT.DIS.MLAT.GG.CD,7504386363
Algeria,DZA,"GG, multilateral (DOD, current US$)",DT.DOD.MLAT.GG.CD,47450848402
Algeria,DZA,"GG, multilateral (INT, current US$)",DT.INT.MLAT.GG.CD,3054761672
Algeria,DZA,"GG, multilateral (NFL, current US$)",DT.NFL.MLAT.GG.CD,697762000
Algeria,DZA,"GG, multilateral (NTR, current US$)",DT.NTR.MLAT.GG.CD,-2312285000
Algeria,DZA,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,10404268908
Algeria,DZA,"GG, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.GG.CD,11955873
Algeria,DZA,"GG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.GG.CD,9848004
Algeria,DZA,"GG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.GG.CD,12498700
Algeria,DZA,"GG, multilateral concessional (INT, current US$)",DT.INT.MLTC.GG.CD,0
Algeria,DZA,"GG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.GG.CD,-2107870
Algeria,DZA,"GG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.GG.CD,-2107870
Algeria,DZA,"GG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.GG.CD,11955873
Algeria,DZA,"GG, official creditors (AMT, current US$)",DT.AMT.OFFT.GG.CD,23458170083
Algeria,DZA,"GG, official creditors (DIS, current US$)",DT.DIS.OFFT.GG.CD,10960035924
